CH1 (DAC OUTPUT),,,,
,,,3.82,1.92
,,,3.824,1.92
,,,3.828,1.92
,,,3.832,1.92
,,,3.836,1.96
,,,3.84,1.96
,,,3.844,1.96
,,,3.848,1.92
,,,3.852,1.92
,,,3.856,1.92
,,,3.86,1.96
,,,3.864,1.96
,,,3.868,1.92
,,,3.872,1.92
,,,3.876,1.96
,,,3.88,1.96
,,,3.884,1.96
,,,3.888,1.96
,,,3.892,1.96
,,,3.896,1.96
,,,3.9,1.96
,,,3.904,2
,,,3.908,1.96
,,,3.912,1.96
,,,3.916,2
,,,3.92,1.96
,,,3.924,2
,,,3.928,2
,,,3.932,2
,,,3.936,2
,,,3.94,2
,,,3.944,2.04
,,,3.948,2
,,,3.952,2.04
,,,3.956,2.04
,,,3.96,2.04
,,,3.964,2
,,,3.968,2.04
,,,3.972,2
,,,3.976,2
,,,3.98,2.04
,,,3.984,2.04
,,,3.988,2.04
,,,3.992,2.08
,,,3.996,2.04
,,,4,2.08
,,,4.004,2.08
,,,4.008,2.04
,,,4.012,2.04
,,,4.016,2.04
,,,4.02,2.08
,,,4.024,2.04
,,,4.028,2.04
,,,4.032,2.08
,,,4.036,2.04
,,,4.04,2.08
,,,4.044,2.12
,,,4.048,2.08
,,,4.052,2.08
,,,4.056,2.08
,,,4.06,2.08
,,,4.064,2.04
,,,4.068,2.12
,,,4.072,2.12
,,,4.076,2.12
,,,4.08,2.12
,,,4.084,2.08
,,,4.088,2.08
,,,4.092,2.12
,,,4.096,2.12
,,,4.1,2.12
,,,4.104,2.12
,,,4.108,2.12
,,,4.112,2.12
,,,4.116,2.12
,,,4.12,2.12
,,,4.124,2.12
,,,4.128,2.16
,,,4.132,2.12
,,,4.136,2.16
,,,4.14,2.16
,,,4.144,2.12
,,,4.148,2.12
,,,4.152,2.16
,,,4.156,2.16
,,,4.16,2.16
,,,4.164,2.16
,,,4.168,2.16
,,,4.172,2.16
,,,4.176,2.16
,,,4.18,2.16
,,,4.184,2.16
,,,4.188,2.16
,,,4.192,2.16
,,,4.196,2.2
,,,4.2,2.2
,,,4.204,2.24
,,,4.208,2.2
,,,4.212,2.2
,,,4.216,2.2
,,,4.22,2.2
